39.5570 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x149BCCD0>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
124.0302 	EXP 	polygon_4: autoDraw = True
124.1553 	EXP 	polygon_3: autoDraw = False
124.1553 	EXP 	polygon_4: autoDraw = False
124.2302 	EXP 	text: autoDraw = True
132.2888 	DATA 	Keypress: down
132.2907 	EXP 	New trial (rep=1, index=0): None
132.3134 	EXP 	polygon_3: autoDraw = False
132.3134 	EXP 	polygon_4: autoDraw = False
132.3134 	EXP 	text: autoDraw = False
132.3134 	EXP 	polygon_6: autoDraw = False
132.3134 	EXP 	polygon_6: autoDraw = True
132.9052 	EXP 	polygon_6: autoDraw = False
132.9219 	EXP 	polygon_3: autoDraw = True
132.9219 	EXP 	polygon_4: autoDraw = True
133.0553 	EXP 	polygon_3: autoDraw = False
133.0553 	EXP 	polygon_4: autoDraw = False
133.1300 	EXP 	text: autoDraw = True
133.9221 	DATA 	Keypress: down
133.9239 	EXP 	New trial (rep=2, index=0): None
133.9466 	EXP 	polygon_3: autoDraw = False
133.9466 	EXP 	polygon_4: autoDraw = False
133.9466 	EXP 	text: autoDraw = False
133.9466 	EXP 	polygon_6: autoDraw = False
133.9466 	EXP 	polygon_6: autoDraw = True
134.5386 	EXP 	polygon_6: autoDraw = False
134.5553 	EXP 	polygon_3: autoDraw = True
134.5553 	EXP 	polygon_4: autoDraw = True
134.6886 	EXP 	polygon_3: autoDraw = False
134.6886 	EXP 	polygon_4: autoDraw = False
134.7633 	EXP 	text: autoDraw = True
135.9222 	DATA 	Keypress: down
135.9467 	EXP 	polygon_3: autoDraw = False
135.9467 	EXP 	polygon_4: autoDraw = False
135.9467 	EXP 	text: autoDraw = False
135.9467 	EXP 	polygon_6: autoDraw = False
135.9467 	EXP 	text_3: autoDraw = True
139.1888 	DATA 	Keypress: space
139.1894 	EXP 	New trial (rep=0, index=1): {'number_of_fixational_trials': 10, 'size': [2.67, 2.67]}
139.1899 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
139.1901 	EXP 	New trial (rep=0, index=0): None
139.2133 	EXP 	text_3: autoDraw = False
139.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
139.2133 	EXP 	polygon_5: autoDraw = True
139.6218 	EXP 	polygon: autoDraw = True
139.6218 	EXP 	polygon_2: autoDraw = True
139.7552 	EXP 	polygon: autoDraw = False
139.7552 	EXP 	polygon_2: autoDraw = False
140.1889 	EXP 	New trial (rep=1, index=0): None
140.2133 	EXP 	polygon_5: autoDraw = False
140.2133 	EXP 	polygon: autoDraw = False
140.2133 	EXP 	polygon_2: autoDraw = False
140.2133 	EXP 	polygon_5: autoDraw = False
140.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
140.2133 	EXP 	polygon_5: autoDraw = True
140.6299 	EXP 	polygon: autoDraw = True
140.6299 	EXP 	polygon_2: autoDraw = True
140.6721 	DATA 	Keypress: left
140.7552 	EXP 	polygon: autoDraw = False
140.7552 	EXP 	polygon_2: autoDraw = False
141.1889 	EXP 	New trial (rep=2, index=0): None
141.2133 	EXP 	polygon_5: autoDraw = False
141.2133 	EXP 	polygon: autoDraw = False
141.2133 	EXP 	polygon_2: autoDraw = False
141.2133 	EXP 	polygon_5: autoDraw = False
141.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
141.2133 	EXP 	polygon_5: autoDraw = True
141.6385 	EXP 	polygon: autoDraw = True
141.6385 	EXP 	polygon_2: autoDraw = True
141.7552 	EXP 	polygon: autoDraw = False
141.7552 	EXP 	polygon_2: autoDraw = False
141.8720 	DATA 	Keypress: left
142.1890 	EXP 	New trial (rep=3, index=0): None
142.2133 	EXP 	polygon_5: autoDraw = False
142.2133 	EXP 	polygon: autoDraw = False
142.2133 	EXP 	polygon_2: autoDraw = False
142.2133 	EXP 	polygon_5: autoDraw = False
142.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
142.2133 	EXP 	polygon_5: autoDraw = True
142.6300 	EXP 	polygon: autoDraw = True
142.6300 	EXP 	polygon_2: autoDraw = True
142.7552 	EXP 	polygon: autoDraw = False
142.7552 	EXP 	polygon_2: autoDraw = False
143.0887 	DATA 	Keypress: left
143.1889 	EXP 	New trial (rep=4, index=0): None
143.2133 	EXP 	polygon_5: autoDraw = False
143.2133 	EXP 	polygon: autoDraw = False
143.2133 	EXP 	polygon_2: autoDraw = False
143.2133 	EXP 	polygon_5: autoDraw = False
143.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
143.2133 	EXP 	polygon_5: autoDraw = True
143.6299 	EXP 	polygon: autoDraw = True
143.6299 	EXP 	polygon_2: autoDraw = True
143.7551 	EXP 	polygon: autoDraw = False
143.7551 	EXP 	polygon_2: autoDraw = False
144.1889 	EXP 	New trial (rep=5, index=0): None
144.2132 	EXP 	polygon_5: autoDraw = False
144.2132 	EXP 	polygon: autoDraw = False
144.2132 	EXP 	polygon_2: autoDraw = False
144.2132 	EXP 	polygon_5: autoDraw = False
144.2132 	EXP 	polygon: size = array([ 2.67,  2.67])
144.2132 	EXP 	polygon_5: autoDraw = True
144.6218 	EXP 	polygon: autoDraw = True
144.6218 	EXP 	polygon_2: autoDraw = True
144.7551 	EXP 	polygon: autoDraw = False
144.7551 	EXP 	polygon_2: autoDraw = False
145.1970 	EXP 	New trial (rep=6, index=0): None
145.2218 	EXP 	polygon: autoDraw = False
145.2218 	EXP 	polygon_2: autoDraw = False
145.2218 	EXP 	polygon_5: autoDraw = False
145.2218 	EXP 	polygon: size = array([ 2.67,  2.67])
145.2218 	EXP 	polygon_5: autoDraw = True
145.6218 	EXP 	polygon: autoDraw = True
145.6218 	EXP 	polygon_2: autoDraw = True
145.7551 	EXP 	polygon: autoDraw = False
145.7551 	EXP 	polygon_2: autoDraw = False
146.1889 	EXP 	New trial (rep=7, index=0): None
146.2133 	EXP 	polygon_5: autoDraw = False
146.2133 	EXP 	polygon: autoDraw = False
146.2133 	EXP 	polygon_2: autoDraw = False
146.2133 	EXP 	polygon_5: autoDraw = False
146.2133 	EXP 	polygon: size = array([ 2.67,  2.67])
146.2133 	EXP 	polygon_5: autoDraw = True
146.6218 	EXP 	polygon: autoDraw = True
146.6218 	EXP 	polygon_2: autoDraw = True
146.7551 	EXP 	polygon: autoDraw = False
146.7551 	EXP 	polygon_2: autoDraw = False
147.1969 	EXP 	New trial (rep=8, index=0): None
147.2217 	EXP 	polygon: autoDraw = False
147.2217 	EXP 	polygon_2: autoDraw = False
147.2217 	EXP 	polygon_5: autoDraw = False
147.2217 	EXP 	polygon: size = array([ 2.67,  2.67])
147.2217 	EXP 	polygon_5: autoDraw = True
147.6218 	EXP 	polygon: autoDraw = True
147.6218 	EXP 	polygon_2: autoDraw = True
147.7551 	EXP 	polygon: autoDraw = False
147.7551 	EXP 	polygon_2: autoDraw = False
148.1889 	EXP 	New trial (rep=9, index=0): None
148.2132 	EXP 	polygon_5: autoDraw = False
148.2132 	EXP 	polygon: autoDraw = False
148.2132 	EXP 	polygon_2: autoDraw = False
148.2132 	EXP 	polygon_5: autoDraw = False
148.2132 	EXP 	polygon: size = array([ 2.67,  2.67])
148.2132 	EXP 	polygon_5: autoDraw = True
148.6299 	EXP 	polygon: autoDraw = True
148.6299 	EXP 	polygon_2: autoDraw = True
148.7551 	EXP 	polygon: autoDraw = False
148.7551 	EXP 	polygon_2: autoDraw = False
149.1898 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
149.1906 	EXP 	New trial (rep=0, index=0): None
149.2132 	EXP 	polygon_5: autoDraw = False
149.2132 	EXP 	polygon: autoDraw = False
149.2132 	EXP 	polygon_2: autoDraw = False
149.2132 	EXP 	polygon_5: autoDraw = False
149.2132 	EXP 	polygon_6: autoDraw = True
149.8051 	EXP 	polygon_6: autoDraw = False
149.8218 	EXP 	polygon_3: autoDraw = True
149.8218 	EXP 	polygon_4: autoDraw = True
149.9551 	EXP 	polygon_3: autoDraw = False
149.9551 	EXP 	polygon_4: autoDraw = False
150.0298 	EXP 	text: autoDraw = True
157.3052 	DATA 	Keypress: down
157.3072 	EXP 	New trial (rep=1, index=0): None
157.3297 	EXP 	polygon_3: autoDraw = False
157.3297 	EXP 	polygon_4: autoDraw = False
157.3297 	EXP 	text: autoDraw = False
157.3297 	EXP 	polygon_6: autoDraw = False
157.3297 	EXP 	polygon_6: autoDraw = True
157.9216 	EXP 	polygon_6: autoDraw = False
157.9383 	EXP 	polygon_3: autoDraw = True
157.9383 	EXP 	polygon_4: autoDraw = True
158.0717 	EXP 	polygon_3: autoDraw = False
158.0717 	EXP 	polygon_4: autoDraw = False
158.1464 	EXP 	text: autoDraw = True
159.3058 	DATA 	Keypress: down
159.3233 	EXP 	New trial (rep=2, index=0): None
159.3464 	EXP 	polygon_3: autoDraw = False
159.3464 	EXP 	polygon_4: autoDraw = False
159.3464 	EXP 	text: autoDraw = False
159.3464 	EXP 	polygon_6: autoDraw = False
159.3464 	EXP 	polygon_6: autoDraw = True
159.9550 	EXP 	polygon_3: autoDraw = True
159.9550 	EXP 	polygon_4: autoDraw = True
159.9550 	EXP 	polygon_6: autoDraw = False
160.0883 	EXP 	polygon_3: autoDraw = False
160.0883 	EXP 	polygon_4: autoDraw = False
160.1549 	EXP 	text: autoDraw = True
160.7552 	DATA 	Keypress: down
160.7797 	EXP 	polygon_3: autoDraw = False
160.7797 	EXP 	polygon_4: autoDraw = False
160.7797 	EXP 	text: autoDraw = False
160.7797 	EXP 	polygon_6: autoDraw = False
160.7797 	EXP 	text_3: autoDraw = True
163.5218 	DATA 	Keypress: space
163.5224 	EXP 	New trial (rep=0, index=2): {'number_of_fixational_trials': 3, 'size': [2.67, 2.67]}
163.5228 	EXP 	Created sequence: random, trialTypes=1, nReps=3, seed=None
163.5230 	EXP 	New trial (rep=0, index=0): None
163.5464 	EXP 	text_3: autoDraw = False
163.5464 	EXP 	polygon: size = array([ 2.67,  2.67])
163.5464 	EXP 	polygon_5: autoDraw = True
163.9630 	EXP 	polygon: autoDraw = True
163.9630 	EXP 	polygon_2: autoDraw = True
164.0882 	EXP 	polygon: autoDraw = False
164.0882 	EXP 	polygon_2: autoDraw = False
164.5221 	EXP 	New trial (rep=1, index=0): None
164.5464 	EXP 	polygon_5: autoDraw = False
164.5464 	EXP 	polygon: autoDraw = False
164.5464 	EXP 	polygon_2: autoDraw = False
164.5464 	EXP 	polygon_5: autoDraw = False
164.5464 	EXP 	polygon: size = array([ 2.67,  2.67])
164.5464 	EXP 	polygon_5: autoDraw = True
164.9630 	EXP 	polygon: autoDraw = True
164.9630 	EXP 	polygon_2: autoDraw = True
165.1049 	EXP 	polygon: autoDraw = False
165.1049 	EXP 	polygon_2: autoDraw = False
165.5301 	EXP 	New trial (rep=2, index=0): None
165.5549 	EXP 	polygon: autoDraw = False
165.5549 	EXP 	polygon_2: autoDraw = False
165.5549 	EXP 	polygon_5: autoDraw = False
165.5549 	EXP 	polygon: size = array([ 2.67,  2.67])
165.5549 	EXP 	polygon_5: autoDraw = True
165.9549 	EXP 	polygon: autoDraw = True
165.9549 	EXP 	polygon_2: autoDraw = True
166.0882 	EXP 	polygon: autoDraw = False
166.0882 	EXP 	polygon_2: autoDraw = False
166.5230 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
166.5238 	EXP 	New trial (rep=0, index=0): None
166.5463 	EXP 	polygon_5: autoDraw = False
166.5463 	EXP 	polygon: autoDraw = False
166.5463 	EXP 	polygon_2: autoDraw = False
166.5463 	EXP 	polygon_5: autoDraw = False
166.5463 	EXP 	polygon_6: autoDraw = True
167.1382 	EXP 	polygon_6: autoDraw = False
167.1630 	EXP 	polygon_3: autoDraw = True
167.1630 	EXP 	polygon_4: autoDraw = True
167.3049 	EXP 	polygon_3: autoDraw = False
167.3049 	EXP 	polygon_4: autoDraw = False
167.3548 	EXP 	text: autoDraw = True
169.4717 	DATA 	Keypress: space
170.1884 	DATA 	Keypress: down
170.1903 	EXP 	New trial (rep=1, index=0): None
170.2130 	EXP 	polygon_3: autoDraw = False
170.2130 	EXP 	polygon_4: autoDraw = False
170.2130 	EXP 	text: autoDraw = False
170.2130 	EXP 	polygon_6: autoDraw = False
170.2130 	EXP 	polygon_6: autoDraw = True
170.8048 	EXP 	polygon_6: autoDraw = False
170.8215 	EXP 	polygon_3: autoDraw = True
170.8215 	EXP 	polygon_4: autoDraw = True
170.9548 	EXP 	polygon_3: autoDraw = False
170.9548 	EXP 	polygon_4: autoDraw = False
171.0296 	EXP 	text: autoDraw = True
172.3884 	DATA 	Keypress: left
172.3900 	EXP 	New trial (rep=2, index=0): None
172.4130 	EXP 	polygon_3: autoDraw = False
172.4130 	EXP 	polygon_4: autoDraw = False
172.4130 	EXP 	text: autoDraw = False
172.4130 	EXP 	polygon_6: autoDraw = False
172.4130 	EXP 	polygon_6: autoDraw = True
173.0048 	EXP 	polygon_6: autoDraw = False
173.0215 	EXP 	polygon_3: autoDraw = True
173.0215 	EXP 	polygon_4: autoDraw = True
173.1548 	EXP 	polygon_3: autoDraw = False
173.1548 	EXP 	polygon_4: autoDraw = False
173.2296 	EXP 	text: autoDraw = True
174.2384 	DATA 	Keypress: space
174.6217 	DATA 	Keypress: down
174.6234 	EXP 	New trial (rep=3, index=0): None
174.6462 	EXP 	polygon_3: autoDraw = False
174.6462 	EXP 	polygon_4: autoDraw = False
174.6462 	EXP 	text: autoDraw = False
174.6462 	EXP 	polygon_6: autoDraw = False
174.6462 	EXP 	polygon_6: autoDraw = True
175.2381 	EXP 	polygon_6: autoDraw = False
175.2629 	EXP 	polygon_3: autoDraw = True
175.2629 	EXP 	polygon_4: autoDraw = True
175.3881 	EXP 	polygon_3: autoDraw = False
175.3881 	EXP 	polygon_4: autoDraw = False
175.4548 	EXP 	text: autoDraw = True
176.7389 	DATA 	Keypress: down
176.7565 	EXP 	New trial (rep=4, index=0): None
176.7795 	EXP 	polygon_3: autoDraw = False
176.7795 	EXP 	polygon_4: autoDraw = False
176.7795 	EXP 	text: autoDraw = False
176.7795 	EXP 	polygon_6: autoDraw = False
176.7795 	EXP 	polygon_6: autoDraw = True
177.3714 	EXP 	polygon_6: autoDraw = False
177.3881 	EXP 	polygon_3: autoDraw = True
177.3881 	EXP 	polygon_4: autoDraw = True
177.5214 	EXP 	polygon_3: autoDraw = False
177.5214 	EXP 	polygon_4: autoDraw = False
177.6048 	EXP 	text: autoDraw = True
178.8550 	DATA 	Keypress: down
178.8795 	EXP 	polygon_3: autoDraw = False
178.8795 	EXP 	polygon_4: autoDraw = False
178.8795 	EXP 	text: autoDraw = False
178.8795 	EXP 	polygon_6: autoDraw = False
178.8795 	EXP 	text_3: autoDraw = True
180.9716 	DATA 	Keypress: space
180.9722 	EXP 	New trial (rep=0, index=3): {'number_of_fixational_trials': 6, 'size': [2.63, 2.63]}
180.9726 	EXP 	Created sequence: random, trialTypes=1, nReps=6, seed=None
180.9728 	EXP 	New trial (rep=0, index=0): None
180.9962 	EXP 	text_3: autoDraw = False
180.9962 	EXP 	polygon: size = array([ 2.63,  2.63])
180.9962 	EXP 	polygon_5: autoDraw = True
181.4047 	EXP 	polygon: autoDraw = True
181.4047 	EXP 	polygon_2: autoDraw = True
181.5380 	EXP 	polygon: autoDraw = False
181.5380 	EXP 	polygon_2: autoDraw = False
181.9799 	EXP 	New trial (rep=1, index=0): None
182.0047 	EXP 	polygon: autoDraw = False
182.0047 	EXP 	polygon_2: autoDraw = False
182.0047 	EXP 	polygon_5: autoDraw = False
182.0047 	EXP 	polygon: size = array([ 2.63,  2.63])
182.0047 	EXP 	polygon_5: autoDraw = True
182.4214 	EXP 	polygon: autoDraw = True
182.4214 	EXP 	polygon_2: autoDraw = True
182.5380 	EXP 	polygon: autoDraw = False
182.5380 	EXP 	polygon_2: autoDraw = False
182.9799 	EXP 	New trial (rep=2, index=0): None
183.0047 	EXP 	polygon: autoDraw = False
183.0047 	EXP 	polygon_2: autoDraw = False
183.0047 	EXP 	polygon_5: autoDraw = False
183.0047 	EXP 	polygon: size = array([ 2.63,  2.63])
183.0047 	EXP 	polygon_5: autoDraw = True
183.4214 	EXP 	polygon: autoDraw = True
183.4214 	EXP 	polygon_2: autoDraw = True
183.5380 	EXP 	polygon: autoDraw = False
183.5380 	EXP 	polygon_2: autoDraw = False
183.9718 	EXP 	New trial (rep=3, index=0): None
183.9961 	EXP 	polygon_5: autoDraw = False
183.9961 	EXP 	polygon: autoDraw = False
183.9961 	EXP 	polygon_2: autoDraw = False
183.9961 	EXP 	polygon_5: autoDraw = False
183.9961 	EXP 	polygon: size = array([ 2.63,  2.63])
183.9961 	EXP 	polygon_5: autoDraw = True
184.4047 	EXP 	polygon: autoDraw = True
184.4047 	EXP 	polygon_2: autoDraw = True
184.5380 	EXP 	polygon: autoDraw = False
184.5380 	EXP 	polygon_2: autoDraw = False
184.9717 	EXP 	New trial (rep=4, index=0): None
184.9880 	EXP 	polygon_5: autoDraw = False
184.9880 	EXP 	polygon: autoDraw = False
184.9880 	EXP 	polygon_2: autoDraw = False
184.9880 	EXP 	polygon_5: autoDraw = False
184.9880 	EXP 	polygon: size = array([ 2.63,  2.63])
184.9880 	EXP 	polygon_5: autoDraw = True
185.4213 	EXP 	polygon: autoDraw = True
185.4213 	EXP 	polygon_2: autoDraw = True
185.5380 	EXP 	polygon: autoDraw = False
185.5380 	EXP 	polygon_2: autoDraw = False
185.9718 	EXP 	New trial (rep=5, index=0): None
185.9880 	EXP 	polygon_5: autoDraw = False
185.9880 	EXP 	polygon: autoDraw = False
185.9880 	EXP 	polygon_2: autoDraw = False
185.9880 	EXP 	polygon_5: autoDraw = False
185.9880 	EXP 	polygon: size = array([ 2.63,  2.63])
185.9880 	EXP 	polygon_5: autoDraw = True
186.4128 	EXP 	polygon: autoDraw = True
186.4128 	EXP 	polygon_2: autoDraw = True
186.5380 	EXP 	polygon: autoDraw = False
186.5380 	EXP 	polygon_2: autoDraw = False
186.9728 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
186.9736 	EXP 	New trial (rep=0, index=0): None
186.9961 	EXP 	polygon_5: autoDraw = False
186.9961 	EXP 	polygon: autoDraw = False
186.9961 	EXP 	polygon_2: autoDraw = False
186.9961 	EXP 	polygon_5: autoDraw = False
186.9961 	EXP 	polygon_6: autoDraw = True
187.5880 	EXP 	polygon_6: autoDraw = False
187.6128 	EXP 	polygon_3: autoDraw = True
187.6128 	EXP 	polygon_4: autoDraw = True
187.7380 	EXP 	polygon_3: autoDraw = False
187.7380 	EXP 	polygon_4: autoDraw = False
187.8128 	EXP 	text: autoDraw = True
188.9382 	DATA 	Keypress: down
188.9400 	EXP 	New trial (rep=1, index=0): None
188.9627 	EXP 	polygon_3: autoDraw = False
188.9627 	EXP 	polygon_4: autoDraw = False
188.9627 	EXP 	text: autoDraw = False
188.9627 	EXP 	polygon_6: autoDraw = False
188.9627 	EXP 	polygon_6: autoDraw = True
189.5546 	EXP 	polygon_6: autoDraw = False
189.5713 	EXP 	polygon_3: autoDraw = True
189.5713 	EXP 	polygon_4: autoDraw = True
189.7046 	EXP 	polygon_3: autoDraw = False
189.7046 	EXP 	polygon_4: autoDraw = False
189.7794 	EXP 	text: autoDraw = True
190.8888 	DATA 	Keypress: down
190.9064 	EXP 	New trial (rep=2, index=0): None
190.9294 	EXP 	polygon_3: autoDraw = False
190.9294 	EXP 	polygon_4: autoDraw = False
190.9294 	EXP 	text: autoDraw = False
190.9294 	EXP 	polygon_6: autoDraw = False
190.9294 	EXP 	polygon_6: autoDraw = True
191.5213 	EXP 	polygon_6: autoDraw = False
191.5379 	EXP 	polygon_3: autoDraw = True
191.5379 	EXP 	polygon_4: autoDraw = True
191.6713 	EXP 	polygon_3: autoDraw = False
191.6713 	EXP 	polygon_4: autoDraw = False
191.7460 	EXP 	text: autoDraw = True
193.3049 	DATA 	Keypress: right
193.3066 	EXP 	New trial (rep=3, index=0): None
193.3294 	EXP 	polygon_3: autoDraw = False
193.3294 	EXP 	polygon_4: autoDraw = False
193.3294 	EXP 	text: autoDraw = False
193.3294 	EXP 	polygon_6: autoDraw = False
193.3294 	EXP 	polygon_6: autoDraw = True
193.9212 	EXP 	polygon_6: autoDraw = False
193.9379 	EXP 	polygon_3: autoDraw = True
